"estimates","se","df","t","pval","regular_FDR","empirical_pval","empirical_FDR","isoform_id","gene_id","cell_type"
-0.673373775512847,0.816304488738194,18.5690046859382,-0.824905148511087,0.419896662634637,0.722899152439342,0.577863430941566,0.991555671194646,"AAR2-206","AAR2","OPC"
0.673373775512847,0.816304488738194,18.5690046859382,0.824905148511087,0.419896662634637,0.722899152439342,0.587565023029726,0.991555671194646,"AAR2-201","AAR2","OPC"
3.71008166176411,1.30406446101834,14.5690046859382,2.84501401017165,0.0125725587603111,0.285707325853169,0.0904721415159221,0.991555671194646,"AARS1-225","AARS1","OPC"
-3.71008166176411,1.30406446101834,14.5690046859382,-2.84501401017165,0.0125725587603111,0.285707325853169,0.0878122579152205,0.991555671194646,"AARS1-201","AARS1","OPC"
1.6685995781172,0.611745282859088,24.5690046859382,2.72760514035963,0.0115989342828497,0.285707325853169,0.0868411175254219,0.991555671194646,"ABCC8-269","ABCC8","OPC"
-1.63168352092926,0.755551779089284,24.5690046859382,-2.15959192485263,0.0407706259675263,0.339665200610961,0.161315579847377,0.991555671194646,"ABCC8-256","ABCC8","OPC"
-0.381001225502926,0.390129176196334,24.5690046859382,-0.976602747883653,0.338284451674649,0.657807762612344,0.509678245131951,0.991555671194646,"ABCC8-280","ABCC8","OPC"
-0.106248233406758,0.491131355334885,24.5690046859382,-0.216333639163216,0.830513841322993,0.9377465643361,0.878499890772593,0.996363625621488,"ABCC8-210","ABCC8","OPC"
-0.745553400438933,0.65350047312702,24.5690046859382,-1.14086130170868,0.264926624849739,0.603495440872744,0.443401488745824,0.991555671194646,"ABCC8-257","ABCC8","OPC"
0.727548607277277,0.610603646840307,18.5690046859382,1.19152352109609,0.24845535416789,0.590733387627976,0.435930731923369,0.991555671194646,"ACAA1-202","ACAA1","OPC"
-0.727548607277278,0.610603646840307,18.5690046859382,-1.19152352109609,0.24845535416789,0.590733387627976,0.427647648714561,0.991555671194646,"ACAA1-203","ACAA1","OPC"
-1.04800228778161,0.731027871106835,21.5690046859382,-1.43360100100541,0.166024394583415,0.525611730958445,0.341825990327215,0.991555671194646,"ACAD11-208","ACAD11","OPC"
1.04800228778161,0.731027871106835,21.5690046859382,1.43360100100541,0.166024394583415,0.525611730958445,0.349055318864655,0.991555671194646,"ACAD11-202","ACAD11","OPC"
0.880572649222537,0.673125419617561,20.5690046859382,1.30818510720162,0.205241734682911,0.55827266668668,0.392098958674931,0.991555671194646,"ACAD8-215","ACAD8","OPC"
-0.880572649222537,0.673125419617561,20.5690046859382,-1.30818510720162,0.205241734682911,0.55827266668668,0.384323692950919,0.991555671194646,"ACAD8-201","ACAD8","OPC"
-0.740894739633011,0.742943263789717,21.5690046859382,-0.997242690987927,0.329703768635544,0.649930424405619,0.502207045373191,0.991555671194646,"ACSF3-218","ACSF3","OPC"
0.740894739633011,0.742943263789717,21.5690046859382,0.997242690987927,0.329703768635544,0.649930424405619,0.511257516538167,0.991555671194646,"ACSF3-203","ACSF3","OPC"
-0.186214212275401,0.578384845163513,19.5690046859382,-0.321955552315271,0.750900280217331,0.916816075081703,0.823292965848653,0.996363625621488,"ACSL3-201","ACSL3","OPC"
0.638258915219287,0.613410478240218,19.5690046859382,1.04050866077534,0.310789303483459,0.637077714448301,0.49438631017945,0.991555671194646,"ACSL3-231","ACSL3","OPC"
-0.205599240393387,0.506900379048356,19.5690046859382,-0.405600881142316,0.689436266749827,0.886806965029639,0.780028077982602,0.996363625621488,"ACSL3-202","ACSL3","OPC"
-0.223915454092657,0.819345873235633,18.5690046859382,-0.273285631144275,0.787650026869966,0.926604699135702,0.848874677584426,0.996363625621488,"ACSL4-216","ACSL4","OPC"
0.223915454092658,0.819345873235633,18.5690046859382,0.273285631144276,0.787650026869966,0.926604699135702,0.859968580386093,0.996363625621488,"ACSL4-213","ACSL4","OPC"
-2.28238238479968,1.29098668843648,14.5690046859382,-1.76793642044743,0.0980001663122702,0.447165610779853,0.256725388753199,0.991555671194646,"ACSL6-224","ACSL6","OPC"
2.28238238479968,1.29098668843648,14.5690046859382,1.76793642044743,0.0980001663122702,0.447165610779853,0.26270328033956,0.991555671194646,"ACSL6-231","ACSL6","OPC"
0.521520909454654,0.935357289421232,16.5690046859382,0.557563313348799,0.584597538379785,0.817405275397239,0.714874774804935,0.995538879570187,"ACSS1-204","ACSS1","OPC"
-0.521520909454653,0.935357289421232,16.5690046859382,-0.557563313348798,0.584597538379786,0.817405275397239,0.704348298042293,0.991982095627542,"ACSS1-201","ACSS1","OPC"
-0.464548307259322,0.470130012792536,24.5690046859382,-0.988127315037686,0.332722391290356,0.652917584113454,0.50484287066968,0.991555671194646,"ACTB-213","ACTB","OPC"
-0.418371226845851,0.417834991011796,24.5690046859382,-1.00128336746704,0.326449985071983,0.649643103495116,0.499356566128806,0.991555671194646,"ACTB-206","ACTB","OPC"
0.432370936416449,0.399467472756369,24.5690046859382,1.08236831758301,0.289598008247292,0.622964149456122,0.475042014690156,0.991555671194646,"ACTB-217","ACTB","OPC"
0.413492898385729,0.332215665267251,24.5690046859382,1.24465201860091,0.225002114763325,0.575987731899043,0.41254355533846,0.991555671194646,"ACTG1-205","ACTG1","OPC"
-0.475195477757416,0.343143237454109,24.5690046859382,-1.38483124797401,0.178551790407804,0.537925972026285,0.355794192791266,0.991555671194646,"ACTG1-206","ACTG1","OPC"
0.0717250503612932,0.443380447408029,24.5690046859382,0.161768636349647,0.872811045367832,0.955843630110324,0.918773494036583,0.996363625621488,"ACTG1-213","ACTG1","OPC"
0.372226245592803,0.536514205649511,24.5690046859382,0.693786374476666,0.494324072773341,0.772770566075181,0.646608375676291,0.991555671194646,"transcript238794.chr1.nic","ADAR","OPC"
-0.372226245592803,0.536514205649511,24.5690046859382,-0.693786374476667,0.494324072773341,0.772770566075181,0.636484845383512,0.991555671194646,"ADAR-227","ADAR","OPC"
-0.685063062049903,0.677709047125239,20.5690046859382,-1.01085128633867,0.32383176296338,0.646711918721964,0.497055747350569,0.991555671194646,"ADD3-201","ADD3","OPC"
0.685063062049904,0.67770904712524,20.5690046859382,1.01085128633867,0.32383176296338,0.646711918721964,0.506057330177645,0.991555671194646,"ADD3-203","ADD3","OPC"
0.693053261741471,0.459654291535032,23.5690046859382,1.50777067571151,0.14490156055756,0.494258464414926,0.324164576444426,0.991555671194646,"ADGRB3-DT-203","ADGRB3-DT","OPC"
-0.69305326174147,0.459654291535032,23.5690046859382,-1.50777067571151,0.144901560557561,0.494258464414926,0.317273644391713,0.991555671194646,"ADGRB3-DT-208","ADGRB3-DT","OPC"
-3.20455893634215,1.34562868877346,17.5690046859382,-2.3814585428192,0.0287852135618177,0.310684912817003,0.134547558593458,0.991555671194646,"ADGRL3-201","ADGRL3","OPC"
3.20455893634215,1.34562868877346,17.5690046859382,2.38145854281919,0.0287852135618178,0.310684912817003,0.138269273594175,0.991555671194646,"ADGRL3-217","ADGRL3","OPC"
-0.601032646811342,0.680043701163918,22.5690046859382,-0.883814739821358,0.386114617139284,0.697267950760696,0.550216003463277,0.991555671194646,"AFAP1L2-202","AFAP1L2","OPC"
0.143209268231469,0.505694183023334,22.5690046859382,0.2831934260649,0.779609944392738,0.925631085330721,0.854372790998784,0.996363625621488,"transcript195228.chr10.nic","AFAP1L2","OPC"
1.26449985807464,0.425338253493077,22.5690046859382,2.97292765861046,0.00689777712546253,0.248585873189572,0.0667588532752771,0.991555671194646,"AFAP1L2-201","AFAP1L2","OPC"
-0.422869317392849,0.553338291191336,22.5690046859382,-0.764214810586147,0.452655729237868,0.741899893329487,0.604018106947648,0.991555671194646,"AFAP1L2-206","AFAP1L2","OPC"
0.975950999505361,0.52795614222784,22.5690046859382,1.84854559203933,0.0776683834085839,0.409020421580456,0.232171293834855,0.991555671194646,"AFF4-203","AFF4","OPC"
-0.975950999505361,0.52795614222784,22.5690046859382,-1.84854559203933,0.0776683834085839,0.409020421580456,0.226691795585388,0.991555671194646,"AFF4-201","AFF4","OPC"
0.488884365893372,0.686781132687188,20.5690046859382,0.711848859301799,0.484554619462507,0.766231394611222,0.639019525703336,0.991555671194646,"AHCYL1-201","AHCYL1","OPC"
-0.488884365893372,0.686781132687188,20.5690046859382,-0.7118488593018,0.484554619462507,0.766231394611222,0.628946352778935,0.991555671194646,"AHCYL1-202","AHCYL1","OPC"
-0.505594574800169,0.765211800636967,24.5690046859382,-0.660725010225025,0.514936761060368,0.784722774393254,0.652254444397941,0.991555671194646,"AHI1-223","AHI1","OPC"
-0.176395891393779,0.579736555043302,24.5690046859382,-0.304269050932287,0.763485143524267,0.920837208303163,0.832074685555754,0.996363625621488,"AHI1-264","AHI1","OPC"
-0.21507899147748,0.46043665658149,24.5690046859382,-0.46711961005523,0.644530543331985,0.856509938882813,0.747947059554985,0.996363625621488,"AHI1-204","AHI1","OPC"
0.721033602965743,0.497720677221944,24.5690046859382,1.44867118438847,0.160072973222615,0.518964547197405,0.34218042623041,0.991555671194646,"AHI1-252","AHI1","OPC"
1.03056073007086,0.799387542611647,24.5690046859382,1.28918787838994,0.209338701799435,0.559524776296747,0.396398713690773,0.991555671194646,"AHI1-243","AHI1","OPC"
-0.178974503001341,0.277966768924287,24.5690046859382,-0.64387014208195,0.525625163443526,0.786795769528906,0.660362750830148,0.991555671194646,"AHI1-201","AHI1","OPC"
0.637491396604457,0.61476705804465,20.5690046859382,1.03696414481297,0.311790217209085,0.637077714448301,0.495288061514062,0.991555671194646,"AIMP1-206","AIMP1","OPC"
-0.637491396604458,0.61476705804465,20.5690046859382,-1.03696414481297,0.311790217209085,0.637077714448301,0.48638961012354,0.991555671194646,"AIMP1-216","AIMP1","OPC"
-1.36244314022951,0.606731349760983,21.5690046859382,-2.24554597478148,0.0353255158867593,0.33049749245704,0.149674765788104,0.991555671194646,"AK2-214","AK2","OPC"
0.517470155359992,0.742800097926277,21.5690046859382,0.696647936375677,0.493463389757173,0.772770566075181,0.645941571893504,0.991555671194646,"AK2-221","AK2","OPC"
1.63733304171936,0.725598784281651,21.5690046859382,2.25652671584936,0.0345249151725208,0.329567505273221,0.151897233689859,0.991555671194646,"AK2-220","AK2","OPC"
0.297112682787389,0.456114683922793,23.5690046859382,0.651399074092695,0.521090386150914,0.786520943983521,0.667182572914386,0.991555671194646,"AKAP6-201","AKAP6","OPC"
-0.29711268278739,0.456114683922793,23.5690046859382,-0.651399074092695,0.521090386150914,0.786520943983521,0.65692816956514,0.991555671194646,"AKAP6-213","AKAP6","OPC"
-2.24374459296962,1.01071695533972,16.5690046859382,-2.21995345097923,0.0406864476552865,0.339665200610961,0.161141187306382,0.991555671194646,"AKAP8L-239","AKAP8L","OPC"
2.24374459296962,1.01071695533972,16.5690046859382,2.21995345097922,0.0406864476552866,0.339665200610961,0.165410209305118,0.991555671194646,"AKAP8L-201","AKAP8L","OPC"
-0.168810772814791,0.4158019921677,23.5690046859382,-0.405988369451357,0.68841359050649,0.886806965029639,0.779302302846632,0.996363625621488,"AKAP9-212","AKAP9","OPC"
0.726470682337413,0.612441187309822,23.5690046859382,1.18618848207853,0.247368396875944,0.590733387627976,0.434865942617826,0.991555671194646,"AKAP9-213","AKAP9","OPC"
-0.581355774571458,0.455083475578782,23.5690046859382,-1.2774706307059,0.213876943794614,0.564704473686692,0.393239677159547,0.991555671194646,"AKAP9-220","AKAP9","OPC"
