"estimates","se","df","t","pval","regular_FDR","empirical_pval","empirical_FDR","isoform_id","gene_id","cell_type"
-0.407904728796161,0.568573206997476,19.3214412516185,-0.717418133278255,0.481700387430638,0.82695066785788,0.56409179104237,0.99193659283093,"transcript101489.chr15.nnic","AAGAB","Excitatory_neuron"
0.407904728796161,0.568573206997476,19.3214412516185,0.717418133278255,0.481700387430638,0.82695066785788,0.605164631022377,0.99193659283093,"AAGAB-201","AAGAB","Excitatory_neuron"
-0.00215563782543184,0.548493345184539,19.3214412516185,-0.00393010752884629,0.996904530808776,0.998744177479397,0.973747221153104,0.998295470425871,"AAK1-201","AAK1","Excitatory_neuron"
0.00215563782543088,0.548493345184539,19.3214412516185,0.00393010752884453,0.996904530808777,0.998744177479397,0.97855725717197,0.999180759278529,"AAK1-203","AAK1","Excitatory_neuron"
0.0239327662116286,0.44116970965032,20.3214412516185,0.0542484347590368,0.957267020717247,0.991304493944146,0.990619641983766,0.999776078181064,"AAMP-201","AAMP","Excitatory_neuron"
0.0446184322335829,0.598753462863289,20.3214412516185,0.0745188712900529,0.941326209792195,0.983726658895443,0.978206149283022,0.999180759278529,"AAMP-208","AAMP","Excitatory_neuron"
-0.315583748013277,0.46477735654399,20.3214412516185,-0.678999834156956,0.504798504918263,0.838858611325758,0.58347459740849,0.99193659283093,"AAMP-204","AAMP","Excitatory_neuron"
0.00674771878601769,0.484190143933871,18.3214412516185,0.0139360928150972,0.989031603101673,0.996750453555521,0.984675461702716,0.999596451707647,"AAR2-202","AAR2","Excitatory_neuron"
-1.05789766051709,0.647426104483708,18.3214412516185,-1.63400526050878,0.119323543681605,0.562334474038041,0.214745499110985,0.99193659283093,"AAR2-206","AAR2","Excitatory_neuron"
0.867592181173996,0.491599287258331,18.3214412516185,1.76483612499235,0.0942549824340673,0.527808457591079,0.203797820996272,0.99193659283093,"AAR2-201","AAR2","Excitatory_neuron"
0.336445035681371,0.56802191017058,21.3214412516185,0.592309961389227,0.559872681063647,0.864490553326092,0.672081473053751,0.99193659283093,"AARS1-214","AARS1","Excitatory_neuron"
-0.475942026868239,0.581797961153199,21.3214412516185,-0.818053789540376,0.422375084219035,0.790781226830645,0.513419575761729,0.99193659283093,"AARS1-242","AARS1","Excitatory_neuron"
1.14463098350258,0.518988209261289,21.3214412516185,2.20550479389852,0.0385226658626912,0.400359962558909,0.114445611793487,0.99193659283093,"AARS1-225","AARS1","Excitatory_neuron"
-1.23793992327713,0.532428587475317,21.3214412516185,-2.32508162108129,0.0300110151106722,0.381953591705976,0.0860561056100341,0.99193659283093,"AARS1-201","AARS1","Excitatory_neuron"
1.36724616615448,2.43446368349766,8.32144125161847,0.561621097666208,0.589176563063978,0.873108050217065,0.696633678230656,0.99193659283093,"AASDH-201","AASDH","Excitatory_neuron"
-1.36724616615448,2.43446368349766,8.32144125161847,-0.561621097666208,0.589176563063978,0.873108050217065,0.652959011006641,0.99193659283093,"AASDH-203","AASDH","Excitatory_neuron"
0.360311847736434,1.19556653437668,23.3214412516185,0.301373313300615,0.76580065581076,0.933647374892573,0.840197328021355,0.99193659283093,"AASDHPPT-205","AASDHPPT","Excitatory_neuron"
-0.360311847736433,1.19556653437669,23.3214412516185,-0.301373313300613,0.765800655810762,0.933647374892573,0.793762678049533,0.99193659283093,"AASDHPPT-201","AASDHPPT","Excitatory_neuron"
0.49931801524585,0.575155727092936,20.3214412516185,0.868144037736701,0.395452465145787,0.779702717732514,0.528283310585297,0.99193659283093,"AATK-202","AATK","Excitatory_neuron"
-0.499318015245849,0.575155727092936,20.3214412516185,-0.868144037736701,0.395452465145787,0.779702717732514,0.48993301121073,0.99193659283093,"AATK-201","AATK","Excitatory_neuron"
-0.0780427070068633,0.55891029623934,19.3214412516185,-0.139633689935537,0.890394689765519,0.967155675117283,0.891024310332134,0.99193659283093,"ABAT-201","ABAT","Excitatory_neuron"
0.0780427070068623,0.55891029623934,19.3214412516185,0.139633689935536,0.890394689765521,0.967155675117283,0.938447292335146,0.996254436793486,"ABAT-202","ABAT","Excitatory_neuron"
0.343510522004722,0.468027493279483,19.3214412516185,0.733953724807346,0.47179028441682,0.822522336487678,0.596511574035756,0.99193659283093,"ABCA2-211","ABCA2","Excitatory_neuron"
-0.343510522004722,0.468027493279483,19.3214412516185,-0.733953724807347,0.47179028441682,0.822522336487678,0.555720189968224,0.99193659283093,"ABCA2-202","ABCA2","Excitatory_neuron"
0.337331148562029,0.931314099706759,23.3214412516185,0.362209858809444,0.720456801825917,0.91848773188736,0.803933130897939,0.99193659283093,"transcript120292.chr17.nnic","ABCA5","Excitatory_neuron"
-0.105859045006603,0.5443959029973,23.3214412516185,-0.194452317557445,0.847505670915654,0.955082156180817,0.857648328291021,0.99193659283093,"ABCA5-208","ABCA5","Excitatory_neuron"
-0.239488829000185,0.457201941661757,23.3214412516185,-0.523814111833674,0.605350570028297,0.880495176070629,0.666077231464656,0.99193659283093,"ABCA5-201","ABCA5","Excitatory_neuron"
-0.203607281011998,0.624150631769843,23.3214412516185,-0.326214972232983,0.747171011425738,0.925872826536393,0.779116089242691,0.99193659283093,"ABCA5-214","ABCA5","Excitatory_neuron"
