"gene_id","feature_id","gene_ofdr","tx_ofdr","cell_type"
"AAK1","AAK1-201",0.987152493054724,NA,"Inhibitory_neuron"
"AAK1","AAK1-203",0.987152493054724,NA,"Inhibitory_neuron"
"AAMP","AAMP-201",0.938236238806495,NA,"Inhibitory_neuron"
"AAMP","AAMP-208",0.938236238806495,NA,"Inhibitory_neuron"
"AAMP","AAMP-204",0.938236238806495,NA,"Inhibitory_neuron"
"AAR2","AAR2-202",0.938732760528795,NA,"Inhibitory_neuron"
"AAR2","AAR2-206",0.938732760528795,NA,"Inhibitory_neuron"
"AAR2","AAR2-201",0.938732760528795,NA,"Inhibitory_neuron"
"AARS1","AARS1-225",0.864051899261454,NA,"Inhibitory_neuron"
"AARS1","AARS1-201",0.864051899261454,NA,"Inhibitory_neuron"
"ABAT","ABAT-201",0.987152493054724,NA,"Inhibitory_neuron"
"ABAT","ABAT-202",0.987152493054724,NA,"Inhibitory_neuron"
"ABCA5","ABCA5-208",0.987152493054724,NA,"Inhibitory_neuron"
"ABCA5","ABCA5-201",0.987152493054724,NA,"Inhibitory_neuron"
"ABCA5","ABCA5-213",0.987152493054724,NA,"Inhibitory_neuron"
"ABCC5","ABCC5-201",0.987152493054724,NA,"Inhibitory_neuron"
"ABCC5","ABCC5-202",0.987152493054724,NA,"Inhibitory_neuron"
"ABCC5","ABCC5-205",0.987152493054724,NA,"Inhibitory_neuron"
"ABCC8","ABCC8-280",0.987152493054724,NA,"Inhibitory_neuron"
"ABCC8","ABCC8-210",0.987152493054724,NA,"Inhibitory_neuron"
"ABCC8","ABCC8-257",0.987152493054724,NA,"Inhibitory_neuron"
"ABCC8","ABCC8-253",0.987152493054724,NA,"Inhibitory_neuron"
"ABI1","ABI1-202",0.987152493054724,NA,"Inhibitory_neuron"
"ABI1","ABI1-206",0.987152493054724,NA,"Inhibitory_neuron"
"ABI1","ABI1-204",0.987152493054724,NA,"Inhibitory_neuron"
"ABTB3","ABTB3-201",0.987152493054724,NA,"Inhibitory_neuron"
"ABTB3","ABTB3-202",0.987152493054724,NA,"Inhibitory_neuron"
"ACAA1","ACAA1-202",0.987152493054724,NA,"Inhibitory_neuron"
"ACAA1","ACAA1-203",0.987152493054724,NA,"Inhibitory_neuron"
"ACADM","ACADM-202",0.987152493054724,NA,"Inhibitory_neuron"
"ACADM","ACADM-220",0.987152493054724,NA,"Inhibitory_neuron"
"ACADM","ACADM-230",0.987152493054724,NA,"Inhibitory_neuron"
"ACOT7","ACOT7-204",0.938732760528795,NA,"Inhibitory_neuron"
"ACOT7","ACOT7-201",0.938732760528795,NA,"Inhibitory_neuron"
"ACSL3","ACSL3-201",0.98857909540634,NA,"Inhibitory_neuron"
"ACSL3","ACSL3-231",0.98857909540634,NA,"Inhibitory_neuron"
"ACSL3","ACSL3-202",0.98857909540634,NA,"Inhibitory_neuron"
"ACSL4","ACSL4-211",0.987152493054724,NA,"Inhibitory_neuron"
"ACSL4","ACSL4-205",0.987152493054724,NA,"Inhibitory_neuron"
"ACSL4","ACSL4-204",0.987152493054724,NA,"Inhibitory_neuron"
"ACSL6","ACSL6-224",0.995655655743424,NA,"Inhibitory_neuron"
"ACSL6","ACSL6-231",0.995655655743424,NA,"Inhibitory_neuron"
"ACSL6","ACSL6-222",0.995655655743424,NA,"Inhibitory_neuron"
"ACTB","ACTB-206",0.938732760528795,NA,"Inhibitory_neuron"
"ACTB","ACTB-217",0.938732760528795,NA,"Inhibitory_neuron"
"ACTG1","ACTG1-214",0.987152493054724,NA,"Inhibitory_neuron"
"ACTG1","ACTG1-205",0.987152493054724,NA,"Inhibitory_neuron"
"ACTG1","ACTG1-206",0.987152493054724,NA,"Inhibitory_neuron"
"ACTG1","ACTG1-213",0.987152493054724,NA,"Inhibitory_neuron"
"ACTG1","ACTG1-219",0.987152493054724,NA,"Inhibitory_neuron"
"ACTN1","ACTN1-235",0.987152493054724,NA,"Inhibitory_neuron"
"ACTN1","ACTN1-203",0.987152493054724,NA,"Inhibitory_neuron"
"ACTN1","ACTN1-211",0.987152493054724,NA,"Inhibitory_neuron"
"ADAM22","ADAM22-209",0.987152493054724,NA,"Inhibitory_neuron"
"ADAM22","ADAM22-207",0.987152493054724,NA,"Inhibitory_neuron"
"ADAM22","ADAM22-204",0.987152493054724,NA,"Inhibitory_neuron"
"ADAR","transcript238794.chr1.nic",0.987152493054724,NA,"Inhibitory_neuron"
"ADAR","ADAR-201",0.987152493054724,NA,"Inhibitory_neuron"
"ADAR","ADAR-227",0.987152493054724,NA,"Inhibitory_neuron"
"ADCK5","ADCK5-201",0.846082208639831,NA,"Inhibitory_neuron"
"ADCK5","ADCK5-205",0.846082208639831,NA,"Inhibitory_neuron"
"ADCY2","transcript10432.chr5.nic",0.987152493054724,NA,"Inhibitory_neuron"
"ADCY2","ADCY2-201",0.987152493054724,NA,"Inhibitory_neuron"
"ADCY2","transcript10698.chr5.nic",0.987152493054724,NA,"Inhibitory_neuron"
"ADCY2","ADCY2-204",0.987152493054724,NA,"Inhibitory_neuron"
